Seed,Model,Feature_Set,Features,N_Train,N_Test,CV_R2_Mean,CV_R2_Std,Test_R2,Test_RMSE,Test_MAE
6,RandomForest,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.7020714012415488,0.11231449649600385,0.6994639811723904,98.96384386898272,45.27892472727273
6,ExtraTrees,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.7115532647755101,0.11441353016009181,0.643826935784033,107.73549892406655,46.109429818181816
6,LinearRegression,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8051857494774424,0.10215723420981372,0.7264372110822115,94.41843599439191,50.98732672232976
6,Ridge,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8059819067117031,0.10135590338655258,0.7264616773205216,94.41421371763819,50.94332704134715
6,ElasticNet,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8058902315296465,0.10145076067774718,0.7265038145012612,94.40694142399444,50.93581494629294
6,BayesianRidge,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.805860331129179,0.1013710202585366,0.7264637008646337,94.41386449476195,50.93937465492339
6,SVR_RBF,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.13991291031876998,0.08077439994571228,0.32255224204156474,148.58199859988682,56.146804871791225
6,KNN,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.7695610915770581,0.0748364626973551,0.7930621593020526,82.1198689190446,30.848624791441463
6,GradientBoosting,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.755226934514388,0.05646329092101422,0.8369122991343747,72.90190819677844,30.95044331054621
6,HistGradientBoosting,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.5742157741528338,0.1297442483285443,0.36409850515418485,143.9538266087617,70.65630645060767
6,RandomForest,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8053856258905953,0.031210693440128143,0.8769756015475254,63.31752288347322,25.9432756363636
6,ExtraTrees,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8395117688125048,0.07630646729615194,0.8094963606856186,78.7916017409036,31.53092072727263
7,LinearRegression,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8058442731072868,0.1197320508132623,0.8557653389131461,75.29528525902376,33.0754669092128
7,Ridge,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8067455026620619,0.12007188159335452,0.8550026563515669,75.49409560727848,33.18480346396211
7,ElasticNet,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8066579080305012,0.12002951770492852,0.8549282302814044,75.51346840365906,33.19643449617415
7,BayesianRidge,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8070479904750257,0.12049946086537919,0.8547214005854102,75.56727923428053,33.232368878586605
7,SVR_RBF,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.15590225501242583,0.14286219967807248,0.30228553025171123,165.60438366329691,64.79023152679693
7,KNN,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.792403932631466,0.13902383126357054,0.9306355623334611,52.21573537026141,25.090353939822513
7,GradientBoosting,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.6303980434275825,0.12204540294188002,0.8374347607350732,79.93680898228996,34.60657881972728
7,HistGradientBoosting,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.4714045329041078,0.2874144549389553,0.8528953200696994,76.04071791724057,38.80188148032468
7,RandomForest,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.7503269928964413,0.11589229812395223,0.9136966123615612,58.243422277302706,24.500249090909122
7,ExtraTrees,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.7998154002300568,0.11687930387977985,0.8816503090175444,68.20504941696487,29.53980072727275
7,LinearRegression,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.8215615028649799,0.11887767527664937,0.8544829716320536,75.62926372803531,33.622777472715526
7,Ridge,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.8225021565037602,0.11897674953502277,0.8537302075645999,75.82462765278962,33.72953815082134
7,ElasticNet,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.8224014244033361,0.11895717297186428,0.8536570071646111,75.8435984147424,33.73779791324398
7,BayesianRidge,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.8225723484669869,0.11923989707245355,0.8536337639968662,75.84962116805306,33.74298818626358
7,SVR_RBF,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.15587127359077474,0.13858564026591577,0.2938249776003602,166.60542545385115,64.58649341206174
7,KNN,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.7904240963181307,0.11835198189832973,0.9128701861141812,58.521622312118375,28.185229426583337
7,GradientBoosting,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.6585748409587591,0.12874479361189983,0.796494471349757,89.43779218149939,33.95974567831672
7,HistGradientBoosting,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.5018548155377547,0.2651454760023619,0.8473378369335923,77.46377717048713,38.26485085836212
7,RandomForest,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.7643183594810858,0.10896060809328216,0.8932497465886702,64.77649143365868,27.52127454545458
7,ExtraTrees,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.7733385481163731,0.11022927469231503,0.8404923037645594,79.18151100704745,31.433014181818198
7,LinearRegression,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.657629072420009,0.2184085957553067,0.5876888581634785,127.3050111287587,53.575676061402646
7,Ridge,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6594561243257252,0.21732399202400796,0.5877129900654783,127.30128559639533,53.65800322505543
7,ElasticNet,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6592580756202839,0.2174563202257053,0.587702382567459,127.30292321705375,53.66133093470226
7,BayesianRidge,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6599121348144712,0.21667216151733715,0.5877105786323653,127.3016578832721,53.71714187767354
7,SVR_RBF,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.14977763688758186,0.13102737009695692,0.23953416436988118,172.8911717613112,66.73746997161682
7,KNN,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6106592660497567,0.1710967993082973,0.5738813412056571,129.41905951145597,55.315298447850175
7,GradientBoosting,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6507781254971389,0.16757920615257943,0.6661690307022825,114.55031175866476,46.487781844848435
7,HistGradientBoosting,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.40833271695399687,0.2964605910077033,0.6550831438286487,116.43677638460338,60.793675297566985
7,RandomForest,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.5877715021079307,0.18132208936269173,0.6943385611389186,109.61078558190344,42.75558836363636
7,ExtraTrees,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.5488169258467883,0.32734200158901633,0.7028768264267211,108.0690232724175,44.19022472727277
7,LinearRegression,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.4657715038467547,0.45238682552021053,0.7420332024726922,100.69661459789191,64.44417114155638
7,Ridge,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.468351175165756,0.4487468408322098,0.741804950086814,100.74115358665084,64.40355684632962
7,ElasticNet,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.4680690171304688,0.44915491699566545,0.7417805325073865,100.7459170338308,64.39855706828087
7,BayesianRidge,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.46913933056503476,0.4482146142584819,0.7417071349266094,100.7602342758016,64.38649018596463
7,SVR_RBF,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.10929100926465532,0.11642288443895984,0.22579578167940173,174.4458854302319,72.97325550688193
7,KNN,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.6575336446374335,0.18194395940162458,0.8248456144289125,82.97427600956729,43.57981211994018
7,GradientBoosting,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.4641047188661589,0.35771562362173137,0.9052400313505221,61.03028779952028,36.67343049287552
7,HistGradientBoosting,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.09617147122456804,0.7559545462941049,0.4894863321851992,141.656546798862,71.76868932496176
7,RandomForest,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.5224452980775236,0.32476196180183414,0.8165403273461167,84.91868706929483,49.269591636363614
7,ExtraTrees,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.5221415026285308,0.41573944018333064,0.833343923289954,80.93633613766835,48.45373090909082
7,LinearRegression,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8091105622732323,0.12102671351837711,0.8544437504942394,75.6394552017123,33.577854451645074
7,Ridge,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8095411948208531,0.12112563972117499,0.8537550872599128,75.81817870038053,33.672575356832745
7,ElasticNet,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8094973655034696,0.12110687994963391,0.8536951168131939,75.83372243426614,33.68059614172365
7,BayesianRidge,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8095408417543737,0.12143250816718296,0.8536589425539192,75.84309689645333,33.685615554593625
7,SVR_RBF,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.18984593471432057,0.15511309375943186,0.3406446766009472,160.98770981062566,62.296974606395004
7,KNN,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.7793789020554067,0.13378157105894248,0.9192529089051827,56.33734895597246,26.551971519656803
7,GradientBoosting,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.5779167943098165,0.16754001748934386,0.8360132153175648,80.28555041265204,37.24380592431467
7,HistGradientBoosting,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.43602028275311433,0.17529326711362683,0.7790742455373282,93.18717307171988,49.59934476172354
7,RandomForest,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.7450166065191552,0.1194839732161053,0.9003832231380589,62.574762034354436,26.07582145454547
7,ExtraTrees,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8069780536682307,0.11401982002406161,0.8715129564213753,71.06612442564457,31.594665818181824
8,LinearRegression,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8202698152052823,0.16038099547129767,0.7523963170199571,182.6467022429065,66.30971978841829
8,Ridge,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8209862328803629,0.15975608175836223,0.7517651781926875,182.87933622198452,66.27616884280923
8,ElasticNet,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.820915637878913,0.1598380402958437,0.75169672598995,182.90454950675957,66.27231514402315
8,BayesianRidge,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8208576763069366,0.1599887288515423,0.7517831648606176,182.87271054099426,66.27709173586413
8,SVR_RBF,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.18887294051643552,0.13652933876408369,0.056088713568539283,356.6143989515263,118.91867716009283
8,KNN,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8031989825966583,0.10733659506934003,0.6853602893143964,205.89227489649656,72.62018973108233
8,GradientBoosting,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.7869573613935399,0.10989638650567836,0.722325511607372,193.41995383265444,64.59888725479927
8,HistGradientBoosting,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.6949729185183181,0.04721147594702409,0.702856497383946,200.0858627679934,76.00458772210632
8,RandomForest,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.807712321117403,0.13884517853812886,0.7495086971018583,183.70865220974355,68.16111345454534
8,ExtraTrees,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8124516562867999,0.172228420585173,0.7553927198453939,181.5381788668919,66.60979236363622
8,LinearRegression,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.8309428824788945,0.16363976046915701,0.7500629469245449,183.50529809638127,66.48127946495939
8,Ridge,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.8312778668088509,0.16314807114244653,0.7495523025906028,183.6926615263755,66.55525806756518
8,ElasticNet,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.8312246946505037,0.16322541518489153,0.7494961733696102,183.7132445632284,66.56044998994669
8,BayesianRidge,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.8311292164902427,0.16331552913418468,0.7496672079041018,183.65051762839764,66.53900026989935
8,SVR_RBF,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.18384688116461087,0.13832864801182237,0.053794424767776405,357.04753279998624,119.34788172158447
8,KNN,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.810909192477139,0.11365136497171234,0.6759403901602461,208.95161755967823,75.20271839546622
8,GradientBoosting,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.7779923013312767,0.13880396377070442,0.7237940541207903,192.9078038286076,62.09700289349257
8,HistGradientBoosting,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.6850500167198095,0.04024648784492235,0.7022731505458619,200.28216897212752,75.96056071734492
8,RandomForest,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.7996310935909262,0.14783576713104868,0.7512930599792125,183.05316286524112,66.12184545454534
8,ExtraTrees,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.7931440453389591,0.19159197988507423,0.715520717137608,195.77561970635105,68.66552181818163
8,LinearRegression,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6957425542726098,0.1324441867565242,0.5133155876099009,256.0689988444612,105.70052991215942
8,Ridge,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6975433868376213,0.13132490529076485,0.513917602501681,255.9105747730477,105.57467032588963
8,ElasticNet,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6973548731921966,0.13146288632920577,0.5139686428288475,255.89713867411734,105.5616116002378
8,BayesianRidge,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6973994160730401,0.1314079984320293,0.513912131370757,255.9120149777608,105.57585901104972
8,SVR_RBF,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.19086694452968084,0.14141325931011775,0.05880091524301656,356.1016887154878,121.54822733595033
8,KNN,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.737590191001973,0.07210287819363902,0.5252230495341023,252.91704464910725,89.08893332523019
8,GradientBoosting,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.5977139991623843,0.20153666914158108,0.5694894297275526,240.83810128120427,97.30176163530027
8,HistGradientBoosting,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.5675603411520486,0.2850207144709546,0.5691025212448204,240.94629999220578,92.23933218706686
8,RandomForest,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6548975509009682,0.1314690711347588,0.5542381124076741,245.06695351728467,94.4616272727274
8,ExtraTrees,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6249487520824489,0.16934016815081585,0.5537783201699759,245.19331115847712,89.2294036363638
8,LinearRegression,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.6170755125637877,0.33879799078554756,0.7046129791424749,199.4936100744865,92.36157830585765
8,Ridge,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.6178718035423822,0.33503587714508676,0.7023153000746127,200.26799138308115,92.63731620033911
8,ElasticNet,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.6177885874237493,0.3354876508225459,0.7020986921788517,200.3408398362806,92.66049513564009
8,BayesianRidge,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.6164330196501185,0.3356997365068795,0.7013841828994257,200.58095234237365,92.74730176274964
8,SVR_RBF,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.11521821341058662,0.08921203029752693,0.03772291557049623,360.0670304024894,125.78947520416212
8,KNN,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.6780688091493272,0.21357050919740905,0.6144370446609968,227.91921233015182,86.35687460992578
8,GradientBoosting,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.609331569477263,0.1808467608605694,0.7240468000835325,192.81952218895776,69.86940432886875
8,HistGradientBoosting,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.46469516846912085,0.07960380871250554,0.6849527625282517,206.02556936392708,89.0971571240779
8,RandomForest,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.6661143333964044,0.23776005320586435,0.6734516195129665,209.7524548017655,78.97817781818172
8,ExtraTrees,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.6770020902141779,0.28932049128722304,0.6824710195686887,206.8354471578717,82.25066399999992
8,LinearRegression,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8250189595495308,0.16263641589622801,0.7525205301681384,182.60088311848304,66.313992429757
8,Ridge,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8255497662127367,0.16226503017029123,0.7521873723705699,182.72375078063476,66.29139657870209
8,ElasticNet,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.825479464866325,0.1623265032100246,0.7521608254670509,182.73353765051087,66.28663121390827
8,BayesianRidge,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8254017354926229,0.16246429703242396,0.7522656944859372,182.69487323353283,66.29635433272053
8,SVR_RBF,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.226225074270774,0.1515307507089907,0.09113855683724925,349.9307639765767,115.24737331117241
8,KNN,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.7806004180110719,0.11263180617437314,0.721812345563561,193.59859958575882,69.59862005670489
8,GradientBoosting,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.7887499576072372,0.09768582395365584,0.741629730992702,186.57547407346783,61.88604319441351
8,HistGradientBoosting,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.656071856550514,0.06676675028824056,0.5978910371833117,232.75829209626048,93.71592224183787
8,RandomForest,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8199405557708417,0.11625609363808419,0.7546028137436875,181.8310616735021,67.47283927272717
8,ExtraTrees,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8181997089962845,0.16343704521997135,0.7765037919869731,173.5275218301528,65.72971199999989
9,LinearRegression,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8379989795372955,0.13336605448765043,0.8543304238361984,82.59007180540179,43.159262867912986
9,Ridge,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8390148761986149,0.13364003706818606,0.8545090081570912,82.53943043079599,43.19863473031922
9,ElasticNet,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.838915214262345,0.13360763617350108,0.8545254034414014,82.53477964266767,43.20296501075565
9,BayesianRidge,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8394843848374582,0.13364639321165603,0.8545749357589593,82.52072740584724,43.21763083249979
9,SVR_RBF,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.08580278992522336,0.05415255760976006,0.24617391633516805,187.87932695936203,78.86566382751485
9,KNN,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8058558591300298,0.15319449308519784,0.8511745783183843,83.47991078560877,35.07834212360639
9,GradientBoosting,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.6754342790608341,0.21117129395117648,0.9001555434191527,68.37626816154146,26.32493928682617
9,HistGradientBoosting,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.5325066960123535,0.28880385890747884,0.7190910592572827,114.69016999132752,56.162120266767204
9,RandomForest,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.7893757026647032,0.14069261688375426,0.8594133769480952,81.1363403442727,34.44000399999988
9,ExtraTrees,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.8237112873491957,0.0976168944385611,0.8417015575897109,86.09575447420096,36.67897272727251
9,LinearRegression,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.8513060497869264,0.14146862213581163,0.8568691538031845,81.86721843539189,44.778365861347474
9,Ridge,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.8515154624247009,0.14165764106208492,0.8570572784694241,81.81339947338911,44.80861426322749
9,ElasticNet,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.8514981916413585,0.14163482459690815,0.8570729671500485,81.80890963472444,44.81014707721155
9,BayesianRidge,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.8515869124343848,0.14165753026212127,0.8570843684872013,81.80564660762577,44.812903870943266
9,SVR_RBF,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.08272663590573497,0.06107128510620335,0.23275977782522783,189.54358764119908,79.23045107835807
9,KNN,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.816679043330474,0.1505265938792317,0.8533961249932965,82.85450751328145,36.43930068889369
9,GradientBoosting,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.6886440300017279,0.30835349148095814,0.744493111555653,109.38171337883846,43.63093674773656
9,HistGradientBoosting,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.5551372205716716,0.2895294879545214,0.7174991883591022,115.01467732354509,55.20267850809484
9,RandomForest,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.7913583325139044,0.13712787341782226,0.8439419373463729,85.48433173136556,36.73596945454532
9,ExtraTrees,Drop_Fe_keep_pH,"pH, Mn, Al, SO4",218,55,0.8088338528375505,0.11001780799966614,0.7844797339080811,100.45868123307758,41.959884363636164
9,LinearRegression,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6518913024817371,0.2581869203364936,0.48400723756044295,155.44087074288396,73.80793789684712
9,Ridge,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6536230383987608,0.25554769866525995,0.4877905148741085,154.8699733571425,73.57171225293962
9,ElasticNet,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6534164804357843,0.25587573761723714,0.48811935936362894,154.82025120678216,73.54832488641436
9,BayesianRidge,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6539069994524616,0.25432424677925974,0.49009105472863035,154.52179013157945,73.4361816354822
9,SVR_RBF,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.08870119902887137,0.049336603405650443,0.1960065015131821,194.03035747273842,81.3857442249828
9,KNN,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6642715669943247,0.2140896464094522,0.5037681587234482,152.43536300019275,67.82343596837008
9,GradientBoosting,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.37284814220518825,0.5675524643590072,0.5576113679960946,143.92803448570507,64.7485343517544
9,HistGradientBoosting,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6162965547334445,0.08494947727989703,0.6177675406274064,133.78493062810003,63.57623086576985
9,RandomForest,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.5860177947682189,0.31209307975983763,0.5557789346197505,144.22581111144564,63.32144218181808
9,ExtraTrees,Drop_Mn_keep_pH,"pH, Fe, Al, SO4",218,55,0.6046928921715347,0.26010360056198173,0.6200976964744354,133.37651908511003,58.746277090909025
9,LinearRegression,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.6559637842771999,0.14207284577208656,0.7512414311452988,107.92758023760578,64.84282706698167
9,Ridge,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.6582673041699654,0.14174062245924313,0.7517796865412983,107.81075197827239,64.65283888919627
9,ElasticNet,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.6580181623537286,0.1417924388963278,0.7518246663449645,107.80098338581888,64.63462291536808
9,BayesianRidge,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.6589039578020651,0.1418372604709042,0.7519734210798498,107.76867092723654,64.58118481481999
9,SVR_RBF,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.05969096575301673,0.038286482359943336,0.16421580884780596,197.82924406501223,88.48952944254357
9,KNN,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.6381034011662441,0.24461261125862319,0.8165202178574656,92.69099054537853,46.12263635305522
9,GradientBoosting,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.392865486008468,0.4499546212105377,0.6859193041074263,121.27297669564669,58.87812073418007
9,HistGradientBoosting,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.20395835132924392,0.5776180547907537,0.6068769517780424,135.67744877664012,76.22064113249799
9,RandomForest,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.5600465431633743,0.30823651504834115,0.7247414688485989,113.53082908729034,56.715489090909
9,ExtraTrees,Drop_Al_keep_pH,"pH, Fe, Mn, SO4",218,55,0.5797985987285739,0.32287338824461226,0.8083364985196696,94.73558131471916,48.71688145454538
9,LinearRegression,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.849778423406567,0.13786905478962014,0.8525362606179816,83.09713234030494,45.07662563344442
9,Ridge,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8499193548907126,0.13789640804396455,0.8528393599219233,83.01168883171025,44.997392579213646
9,ElasticNet,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.849909105278666,0.137894381733216,0.8528791609426563,83.00046241487402,44.98772460610237
9,BayesianRidge,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8499623961041862,0.13792828872896054,0.8528837831022211,82.99915857376963,44.98604770502919
9,SVR_RBF,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.11350272637202755,0.06131169892864467,0.2850715103098367,182.96782156409498,76.8514371457621
9,KNN,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.796652674192438,0.15032429447695528,0.8605783388865712,80.7994755281356,35.613434918785536
9,GradientBoosting,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.6992528804725843,0.1839268100398606,0.8579885449757575,81.546458360019,31.388678057706684
9,HistGradientBoosting,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.3711645775474179,0.3780077353656849,0.5472340394307362,145.60634478263867,75.22215159378555
9,RandomForest,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8039165573699135,0.11744887356368117,0.8471898044060762,84.59010834115308,36.49856109090895
9,ExtraTrees,Drop_SO4_keep_pH,"pH, Fe, Mn, Al",218,55,0.8205470496064292,0.0968608668793203,0.8410760219462118,86.2656957023533,37.19614036363612
10,LinearRegression,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.6767551892326508,0.28503557332683493,0.9216873267404396,78.42492831911498,45.75263608542119
10,Ridge,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.6797450257466505,0.2815499549485014,0.9229519916306774,77.78911209138101,45.5789482189984
10,ElasticNet,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.6793827455041892,0.2819916458901713,0.9230712709506095,77.7288754514663,45.56212415630647
10,BayesianRidge,All_features,"pH, Fe, Mn, Al, SO4",218,55,0.6804490423211526,0.28149504850761503,0.9236641181238583,77.42878945453215,45.48313527319108
